date,stock_id,EPS,statement_available_date
2026-03-31,8374,0.43,2026-05-15
2026-06-30,8374,0.46,2026-08-14
2019-03-31,8383,0.99,2019-05-15
2019-06-30,8383,0.44,2019-08-14
2019-09-30,8383,0.44,2019-11-14
2019-12-31,8383,0.65,2020-03-31
2020-03-31,8383,0.98,2020-05-15
2020-06-30,8383,0.91,2020-08-14
2020-09-30,8383,-3.39,2020-11-14
2020-12-31,8383,0.24,2021-03-31
2021-03-31,8383,0.58,2021-05-15
2021-06-30,8383,0.83,2021-08-14
2021-09-30,8383,0.74,2021-11-14
2021-12-31,8383,0.52,2022-03-31
2022-03-31,8383,0.54,2022-05-15
2022-06-30,8383,1.1,2022-08-14
2022-09-30,8383,0.99,2022-11-14
2022-12-31,8383,-0.01,2023-03-31
2023-03-31,8383,0.22,2023-05-15
2023-06-30,8383,0.1,2023-08-14
2023-09-30,8383,0.76,2023-11-14
2023-12-31,8383,0.41,2024-03-31
2024-03-31,8383,0.84,2024-05-15
2024-06-30,8383,0.9,2024-08-14
2024-09-30,8383,0.7,2024-11-14
2024-12-31,8383,1.06,2025-03-31
2025-03-31,8383,0.7,2025-05-15
2025-06-30,8383,0.39,2025-08-14
2025-09-30,8383,0.81,2025-11-14
2025-12-31,8383,1.52,2026-03-31
2026-03-31,8383,1.04,2026-05-15
2026-06-30,8383,1.62,2026-08-14
2019-03-31,8390,0.41,2019-05-15
2019-06-30,8390,0.43,2019-08-14
2019-09-30,8390,0.31,2019-11-14
2019-12-31,8390,0.41,2020-03-31
2020-03-31,8390,0.35,2020-05-15
2020-06-30,8390,0.71,2020-08-14
2020-09-30,8390,1.04,2020-11-14
2020-12-31,8390,0.37,2021-03-31
2021-03-31,8390,1.13,2021-05-15
2021-06-30,8390,0.9,2021-08-14
2021-09-30,8390,0.66,2021-11-14
2021-12-31,8390,0.76,2022-03-31
2022-03-31,8390,1.04,2022-05-15
2022-06-30,8390,1.06,2022-08-14
2022-09-30,8390,0.2,2022-11-14
2022-12-31,8390,0.48,2023-03-31
2023-03-31,8390,1.25,2023-05-15
2023-06-30,8390,3.01,2023-08-14
2023-09-30,8390,0.78,2023-11-14
2023-12-31,8390,0.53,2024-03-31
2024-03-31,8390,1.09,2024-05-15
2024-06-30,8390,1.57,2024-08-14
2024-09-30,8390,1.09,2024-11-14
2024-12-31,8390,1.08,2025-03-31
2025-03-31,8390,1.22,2025-05-15
2025-06-30,8390,1.52,2025-08-14
2025-09-30,8390,2.37,2025-11-14
2025-12-31,8390,1.49,2026-03-31
2026-03-31,8390,2.87,2026-05-15
2026-06-30,8390,2.29,2026-08-14
2019-03-31,8401,-0.23,2019-05-15
2019-06-30,8401,0.13,2019-08-14
2019-09-30,8401,0.08,2019-11-14
2019-12-31,8401,0.48,2020-03-31
2020-03-31,8401,-0.11,2020-05-15
2020-06-30,8401,-0.03,2020-08-14
2020-09-30,8401,0.26,2020-11-14
2020-12-31,8401,0.63,2021-03-31
2021-03-31,8401,0.25,2021-05-15
2021-06-30,8401,0.27,2021-08-14
2021-09-30,8401,0.24,2021-11-14
2021-12-31,8401,1.2,2022-03-31
2022-03-31,8401,0.33,2022-05-15
2022-06-30,8401,0.51,2022-08-14
2022-09-30,8401,0.65,2022-11-14
2022-12-31,8401,0.73,2023-03-31
2023-03-31,8401,0.12,2023-05-15
2023-06-30,8401,0.29,2023-08-14
2023-09-30,8401,0.5,2023-11-14
2023-12-31,8401,0.9,2024-03-31
2024-03-31,8401,0.58,2024-05-15
2024-06-30,8401,0.62,2024-08-14
2024-09-30,8401,0.63,2024-11-14
2024-12-31,8401,0.87,2025-03-31
2025-03-31,8401,0.45,2025-05-15
2025-06-30,8401,0.71,2025-08-14
2025-09-30,8401,0.63,2025-11-14
2025-12-31,8401,0.92,2026-03-31
2026-03-31,8401,0.46,2026-05-15
2026-06-30,8401,0.63,2026-08-14
2019-03-31,8403,0.21,2019-05-15
2019-06-30,8403,0.68,2019-08-14
2019-09-30,8403,0.77,2019-11-14
2019-12-31,8403,0.29,2020-03-31
2020-03-31,8403,-0.38,2020-05-15
2020-06-30,8403,0.74,2020-08-14
2020-09-30,8403,1.24,2020-11-14
2020-12-31,8403,0.69,2021-03-31
2021-03-31,8403,0.49,2021-05-15
2021-06-30,8403,0.36,2021-08-14
2021-09-30,8403,0.36,2021-11-14
2021-12-31,8403,0.87,2022-03-31
2022-03-31,8403,1.02,2022-05-15
2022-06-30,8403,0.9,2022-08-14
2022-09-30,8403,0.95,2022-11-14
2022-12-31,8403,-0.33,2023-03-31
2023-03-31,8403,0.31,2023-05-15
2023-06-30,8403,0.27,2023-08-14
2023-09-30,8403,0.08,2023-11-14
2023-12-31,8403,0.36,2024-03-31
2024-03-31,8403,0.19,2024-05-15
2024-06-30,8403,0.56,2024-08-14
2024-09-30,8403,0.13,2024-11-14
2024-12-31,8403,0.67,2025-03-31
2025-03-31,8403,0.24,2025-05-15
2025-06-30,8403,0.21,2025-08-14
2025-09-30,8403,0.23,2025-11-14
2025-12-31,8403,0.38,2026-03-31
2026-03-31,8403,0.13,2026-05-15
2026-06-30,8403,0.45,2026-08-14
2019-03-31,8404,0.46,2019-05-15
2019-06-30,8404,0.14,2019-08-14
2019-09-30,8404,0.33,2019-11-14
2019-12-31,8404,0.24,2020-03-31
2020-03-31,8404,0.64,2020-05-15
2020-06-30,8404,0.32,2020-08-14
2020-09-30,8404,0.22,2020-11-14
2020-12-31,8404,0.44,2021-03-31
2021-03-31,8404,1.24,2021-05-15
2021-06-30,8404,1.75,2021-08-14
2021-09-30,8404,0.44,2021-11-14
2021-12-31,8404,0.53,2022-03-31
2022-03-31,8404,0.46,2022-05-15
2022-06-30,8404,1.28,2022-08-14
2022-09-30,8404,0.36,2022-11-14
2022-12-31,8404,-0.35,2023-03-31
2023-03-31,8404,-0.47,2023-05-15
2023-06-30,8404,-0.81,2023-08-14
2023-09-30,8404,-0.06,2023-11-14
2023-12-31,8404,-0.58,2024-03-31
2024-03-31,8404,0.18,2024-05-15
2024-06-30,8404,0.31,2024-08-14
2024-09-30,8404,0.35,2024-11-14
2024-12-31,8404,0.09,2025-03-31
2025-03-31,8404,0.54,2025-05-15
2025-06-30,8404,0.19,2025-08-14
2025-09-30,8404,0.49,2025-11-14
2025-12-31,8404,0.24,2026-03-31
2026-03-31,8404,0.17,2026-05-15
2019-03-31,8406,1.87,2019-05-15
2019-06-30,8406,2.93,2019-08-14
2019-09-30,8406,3.72,2019-11-14
2019-12-31,8406,4.46,2020-03-31
2020-03-31,8406,0.66,2020-05-15
2020-06-30,8406,2.17,2020-08-14
2020-09-30,8406,3.67,2020-11-14
2020-12-31,8406,3.74,2021-03-31
2021-03-31,8406,2.7,2021-05-15
2021-06-30,8406,4.14,2021-08-14
2021-09-30,8406,1.27,2021-11-14
2021-12-31,8406,1.74,2022-03-31
2019-03-31,8409,-0.4,2019-05-15
2019-06-30,8409,-0.26,2019-08-14
2019-09-30,8409,-0.84,2019-11-14
2019-12-31,8409,0.99,2020-03-31
2020-03-31,8409,-0.44,2020-05-15
2020-06-30,8409,-0.99,2020-08-14
2020-09-30,8409,-0.27,2020-11-14
2020-12-31,8409,0.63,2021-03-31
2021-03-31,8409,-0.57,2021-05-15
2021-06-30,8409,-0.65,2021-08-14
2021-09-30,8409,-0.3,2021-11-14
2021-12-31,8409,0.77,2022-03-31
2022-03-31,8409,0.86,2022-05-15
2022-06-30,8409,-0.68,2022-08-14
2022-09-30,8409,-0.4,2022-11-14
2022-12-31,8409,0.35,2023-03-31
2023-03-31,8409,-0.57,2023-05-15
2023-06-30,8409,-0.46,2023-08-14
2023-09-30,8409,-0.43,2023-11-14
2023-12-31,8409,1.02,2024-03-31
2024-03-31,8409,-0.69,2024-05-15
2024-06-30,8409,-0.99,2024-08-14
2024-09-30,8409,-0.28,2024-11-14
2024-12-31,8409,2.03,2025-03-31
2025-03-31,8409,-0.78,2025-05-15
2025-06-30,8409,-0.62,2025-08-14
2025-09-30,8409,0.82,2025-11-14
2025-12-31,8409,0.82,2026-03-31
2026-03-31,8409,-0.05,2026-05-15
2026-06-30,8409,-0.58,2026-08-14
2019-03-31,8410,0.15,2019-05-15
2019-06-30,8410,0.07,2019-08-14
2019-09-30,8410,1.33,2019-11-14
2019-12-31,8410,0.81,2020-03-31
2020-03-31,8410,0.89,2020-05-15
2020-06-30,8410,1.04,2020-08-14
2020-09-30,8410,1.43,2020-11-14
2020-12-31,8410,1.19,2021-03-31
2021-03-31,8410,1.23,2021-05-15
2021-06-30,8410,0.16,2021-08-14
2021-09-30,8410,-0.42,2021-11-14
2021-12-31,8410,0.17,2022-03-31
2022-03-31,8410,1.32,2022-05-15
2022-06-30,8410,1.73,2022-08-14
2022-09-30,8410,-1.98,2022-11-14
2022-12-31,8410,-0.47,2023-03-31
2023-03-31,8410,0.89,2023-05-15
2023-06-30,8410,2.09,2023-08-14
2023-09-30,8410,2.58,2023-11-14
2023-12-31,8410,-0.23,2024-03-31
2024-03-31,8410,1.97,2024-05-15
2024-06-30,8410,2.23,2024-08-14
2024-09-30,8410,0.91,2024-11-14
2024-12-31,8410,2.44,2025-03-31
2025-03-31,8410,1.11,2025-05-15
2025-06-30,8410,-1.2,2025-08-14
2025-09-30,8410,1.63,2025-11-14
2025-12-31,8410,1.73,2026-03-31
2026-03-31,8410,0.57,2026-05-15
2026-06-30,8410,0.45,2026-08-14
2019-03-31,8411,-0.4,2019-05-15
2019-06-30,8411,-0.21,2019-08-14
2019-09-30,8411,-0.15,2019-11-14
2019-12-31,8411,0.42,2020-03-31
2020-03-31,8411,-0.33,2020-05-15
2020-06-30,8411,0.2,2020-08-14
2020-09-30,8411,0.52,2020-11-14
2020-12-31,8411,-0.01,2021-03-31
2021-03-31,8411,-0.07,2021-05-15
2021-06-30,8411,0.38,2021-08-14
2021-09-30,8411,0.29,2021-11-14
2021-12-31,8411,1.62,2022-03-31
2022-03-31,8411,-0.07,2022-05-15
2022-06-30,8411,-0.81,2022-08-14
2022-09-30,8411,-1.18,2022-11-14
2022-12-31,8411,0.38,2023-03-31
2023-03-31,8411,-0.15,2023-05-15
2023-06-30,8411,0.04,2023-08-14
2023-09-30,8411,0.19,2023-11-14
2023-12-31,8411,0.07,2024-03-31
2024-03-31,8411,-0.06,2024-05-15
2024-06-30,8411,0.13,2024-08-14
2024-09-30,8411,-0.77,2024-11-14
2024-12-31,8411,0.46,2025-03-31
2025-03-31,8411,-0.6,2025-05-15
2025-06-30,8411,-0.22,2025-08-14
2025-09-30,8411,-0.07,2025-11-14
2025-12-31,8411,0.2,2026-03-31
2026-03-31,8411,0.19,2026-05-15
2019-03-31,8415,0.27,2019-05-15
2019-06-30,8415,0.47,2019-08-14
2019-09-30,8415,0.16,2019-11-14
2019-12-31,8415,-0.09,2020-03-31
2020-03-31,8415,0.21,2020-05-15
2020-06-30,8415,0.13,2020-08-14
2020-09-30,8415,0.21,2020-11-14
2020-12-31,8415,0.36,2021-03-31
2021-03-31,8415,0.58,2021-05-15
2021-06-30,8415,1.08,2021-08-14
2021-09-30,8415,0.97,2021-11-14
2021-12-31,8415,0.88,2022-03-31
2022-03-31,8415,1.27,2022-05-15
2022-06-30,8415,0.89,2022-08-14
2022-09-30,8415,1.63,2022-11-14
2022-12-31,8415,0.6,2023-03-31
2023-03-31,8415,0.73,2023-05-15
2023-06-30,8415,0.68,2023-08-14
2023-09-30,8415,1.26,2023-11-14
2023-12-31,8415,0.37,2024-03-31
2024-03-31,8415,0.56,2024-05-15
2024-06-30,8415,0.52,2024-08-14
2024-09-30,8415,0.85,2024-11-14
2024-12-31,8415,0.29,2025-03-31
2025-03-31,8415,0.74,2025-05-15
2025-06-30,8415,0.48,2025-08-14
2025-09-30,8415,1.13,2025-11-14
2025-12-31,8415,0.7,2026-03-31
2026-03-31,8415,1.03,2026-05-15
2026-06-30,8415,1.14,2026-08-14
2019-03-31,8416,1.43,2019-05-15
2019-06-30,8416,1.99,2019-08-14
2019-09-30,8416,2.44,2019-11-14
2019-12-31,8416,3.58,2020-03-31
2020-03-31,8416,1.78,2020-05-15
2020-06-30,8416,2.15,2020-08-14
2020-09-30,8416,2.26,2020-11-14
2020-12-31,8416,3.76,2021-03-31
2021-03-31,8416,1.72,2021-05-15
2021-06-30,8416,2.69,2021-08-14
2021-09-30,8416,2.5,2021-11-14
2021-12-31,8416,4.43,2022-03-31
2022-03-31,8416,2.47,2022-05-15
2022-06-30,8416,2.21,2022-08-14
2022-09-30,8416,1.96,2022-11-14
2022-12-31,8416,4.2,2023-03-31
2023-03-31,8416,2.12,2023-05-15
2023-06-30,8416,2.81,2023-08-14
2023-09-30,8416,1.43,2023-11-14
2023-12-31,8416,3.87,2024-03-31
2024-03-31,8416,2.23,2024-05-15
2024-06-30,8416,2.64,2024-08-14
2024-09-30,8416,1.81,2024-11-14
2024-12-31,8416,4.33,2025-03-31
2025-03-31,8416,2.82,2025-05-15
2025-06-30,8416,2.53,2025-08-14
2025-09-30,8416,2.99,2025-11-14
2025-12-31,8416,5.12,2026-03-31
2026-03-31,8416,3.36,2026-05-15
2026-06-30,8416,3.23,2026-08-14
2019-03-31,8418,-0.36,2019-05-15
2019-06-30,8418,-0.33,2019-08-14
2019-09-30,8418,0.14,2019-11-14
2019-12-31,8418,-0.56,2020-03-31
2020-03-31,8418,-0.25,2020-05-15
2020-06-30,8418,-0.51,2020-08-14
2020-09-30,8418,-0.45,2020-11-14
2020-12-31,8418,-0.48,2021-03-31
2021-03-31,8418,-0.04,2021-05-15
2021-06-30,8418,-0.59,2021-08-14
2021-09-30,8418,-0.69,2021-11-14
2021-12-31,8418,-0.65,2022-03-31
2022-03-31,8418,-0.38,2022-05-15
2022-06-30,8418,-0.35,2022-08-14
2022-09-30,8418,-0.58,2022-11-14
2022-12-31,8418,-0.22,2023-03-31
2023-03-31,8418,-0.22,2023-05-15
2023-06-30,8418,-1.1,2023-08-14
2023-09-30,8418,-0.55,2023-11-14
2019-03-31,8420,0.58,2019-05-15
2019-06-30,8420,0.76,2019-08-14
2019-09-30,8420,0.83,2019-11-14
2019-12-31,8420,0.36,2020-03-31
2020-03-31,8420,0.18,2020-05-15
2020-06-30,8420,-0.21,2020-08-14
2020-09-30,8420,0.72,2020-11-14
2020-12-31,8420,0.79,2021-03-31
2021-03-31,8420,0.43,2021-05-15
2021-06-30,8420,1.16,2021-08-14
2021-09-30,8420,1.52,2021-11-14
2021-12-31,8420,1.53,2022-03-31
2022-03-31,8420,1.75,2022-05-15
2022-06-30,8420,2.94,2022-08-14
2022-09-30,8420,3.17,2022-11-14
2022-12-31,8420,3.69,2023-03-31
2023-03-31,8420,3.1,2023-05-15
2023-06-30,8420,3.14,2023-08-14
2023-09-30,8420,-19.21,2023-11-14
2023-12-31,8420,-4.43,2024-03-31
2024-03-31,8420,-0.95,2024-05-15
2024-06-30,8420,5.24,2024-08-14
2024-09-30,8420,-0.26,2024-11-14
2019-03-31,8421,0.08,2019-05-15
2019-06-30,8421,0.09,2019-08-14
2019-09-30,8421,0.0,2019-11-14
2019-12-31,8421,-0.38,2020-03-31
2020-03-31,8421,-0.56,2020-05-15
2020-06-30,8421,-0.37,2020-08-14
2020-09-30,8421,-0.45,2020-11-14
2020-12-31,8421,-0.5,2021-03-31
2021-03-31,8421,-0.41,2021-05-15
2021-06-30,8421,-0.45,2021-08-14
2021-09-30,8421,0.06,2021-11-14
2021-12-31,8421,-1.27,2022-03-31
2022-03-31,8421,9.26,2022-05-15
2022-06-30,8421,0.01,2022-08-14
2022-09-30,8421,0.18,2022-11-14
2022-12-31,8421,-0.78,2023-03-31
2023-03-31,8421,-0.31,2023-05-15
2023-06-30,8421,0.14,2023-08-14
2023-09-30,8421,0.02,2023-11-14
2023-12-31,8421,-0.3,2024-03-31
2024-03-31,8421,0.14,2024-05-15
2024-06-30,8421,0.02,2024-08-14
2024-09-30,8421,0.03,2024-11-14
2024-12-31,8421,-0.17,2025-03-31
2025-03-31,8421,0.05,2025-05-15
2025-06-30,8421,-0.6,2025-08-14
2025-09-30,8421,0.02,2025-11-14
2025-12-31,8421,0.14,2026-03-31
2026-03-31,8421,0.02,2026-05-15
2026-06-30,8421,0.26,2026-08-14
2019-03-31,8422,2.74,2019-05-15
2019-06-30,8422,2.77,2019-08-14
2019-09-30,8422,2.25,2019-11-14
2019-12-31,8422,3.07,2020-03-31
2020-03-31,8422,2.54,2020-05-15
2020-06-30,8422,2.29,2020-08-14
2020-09-30,8422,3.01,2020-11-14
2020-12-31,8422,2.97,2021-03-31
2021-03-31,8422,3.42,2021-05-15
2021-06-30,8422,2.43,2021-08-14
2021-09-30,8422,2.59,2021-11-14
2021-12-31,8422,2.16,2022-03-31
2022-03-31,8422,2.41,2022-05-15
2022-06-30,8422,3.29,2022-08-14
2022-09-30,8422,3.09,2022-11-14
2022-12-31,8422,3.53,2023-03-31
2023-03-31,8422,2.88,2023-05-15
2023-06-30,8422,2.83,2023-08-14
2023-09-30,8422,1.36,2023-11-14
2023-12-31,8422,2.05,2024-03-31
2024-03-31,8422,2.26,2024-05-15
2024-06-30,8422,2.51,2024-08-14
2024-09-30,8422,2.6,2024-11-14
2024-12-31,8422,3.33,2025-03-31
2025-03-31,8422,3.97,2025-05-15
2025-06-30,8422,4.03,2025-08-14
2025-09-30,8422,2.48,2025-11-14
2025-12-31,8422,-9.18,2026-03-31
2026-03-31,8422,0.21,2026-05-15
2026-06-30,8422,0.34,2026-08-14
2019-03-31,8423,0.37,2019-05-15
2019-06-30,8423,0.47,2019-08-14
2019-09-30,8423,0.37,2019-11-14
2019-12-31,8423,0.22,2020-03-31
2020-03-31,8423,0.17,2020-05-15
2020-06-30,8423,0.08,2020-08-14
2020-09-30,8423,0.34,2020-11-14
2020-12-31,8423,0.35,2021-03-31
2021-03-31,8423,0.39,2021-05-15
2021-06-30,8423,0.11,2021-08-14
2021-09-30,8423,-0.03,2021-11-14
2021-12-31,8423,0.3,2022-03-31
2022-03-31,8423,0.26,2022-05-15
2022-06-30,8423,0.27,2022-08-14
2022-09-30,8423,0.34,2022-11-14
2022-12-31,8423,0.33,2023-03-31
2023-03-31,8423,0.06,2023-05-15
2023-06-30,8423,0.41,2023-08-14
2023-09-30,8423,0.3,2023-11-14
2023-12-31,8423,0.21,2024-03-31
2024-03-31,8423,0.26,2024-05-15
2024-06-30,8423,0.22,2024-08-14
2024-09-30,8423,-0.02,2024-11-14
2024-12-31,8423,0.2,2025-03-31
2025-03-31,8423,0.14,2025-05-15
2025-06-30,8423,0.13,2025-08-14
2025-09-30,8423,0.22,2025-11-14
2025-12-31,8423,0.24,2026-03-31
2026-03-31,8423,0.26,2026-05-15
2019-03-31,8424,1.26,2019-05-15
2019-06-30,8424,1.43,2019-08-14
2019-09-30,8424,1.21,2019-11-14
2019-12-31,8424,1.11,2020-03-31
2020-03-31,8424,0.73,2020-05-15
2020-06-30,8424,1.01,2020-08-14
2020-09-30,8424,1.02,2020-11-14
2020-12-31,8424,1.3,2021-03-31
2021-03-31,8424,1.12,2021-05-15
2021-06-30,8424,1.3,2021-08-14
2021-09-30,8424,1.07,2021-11-14
2021-12-31,8424,1.12,2022-03-31
2022-03-31,8424,1.22,2022-05-15
2022-06-30,8424,1.44,2022-08-14
2022-09-30,8424,1.32,2022-11-14
2022-12-31,8424,1.21,2023-03-31
2023-03-31,8424,1.09,2023-05-15
2023-06-30,8424,1.13,2023-08-14
2023-09-30,8424,0.96,2023-11-14
2023-12-31,8424,1.06,2024-03-31
2024-03-31,8424,1.07,2024-05-15
2024-06-30,8424,1.33,2024-08-14
2024-09-30,8424,0.99,2024-11-14
2024-12-31,8424,1.22,2025-03-31
2025-03-31,8424,1.42,2025-05-15
2025-06-30,8424,1.42,2025-08-14
2025-09-30,8424,1.3,2025-11-14
2025-12-31,8424,1.66,2026-03-31
2026-03-31,8424,1.47,2026-05-15
2026-06-30,8424,1.77,2026-08-14
2019-03-31,8426,-1.19,2019-05-15
2019-06-30,8426,-0.55,2019-08-14
2019-09-30,8426,1.17,2019-11-14
2019-12-31,8426,1.16,2020-03-31
2020-03-31,8426,-1.51,2020-05-15
2020-06-30,8426,-0.46,2020-08-14
2020-09-30,8426,0.07,2020-11-14
2020-12-31,8426,-0.62,2021-03-31
2021-03-31,8426,-0.38,2021-05-15
2021-06-30,8426,-0.13,2021-08-14
2021-09-30,8426,-0.12,2021-11-14
2021-12-31,8426,0.75,2022-03-31
2022-03-31,8426,-0.55,2022-05-15
2022-06-30,8426,-0.98,2022-08-14
2022-09-30,8426,1.07,2022-11-14
2022-12-31,8426,1.09,2023-03-31
2023-03-31,8426,1.12,2023-05-15
2023-06-30,8426,0.78,2023-08-14
2023-09-30,8426,1.75,2023-11-14
2023-12-31,8426,2.9,2024-03-31
2024-03-31,8426,0.69,2024-05-15
2024-06-30,8426,0.22,2024-08-14
2024-09-30,8426,1.09,2024-11-14
2024-12-31,8426,3.03,2025-03-31
2025-03-31,8426,-0.65,2025-05-15
2025-06-30,8426,-0.73,2025-08-14
2025-09-30,8426,1.55,2025-11-14
2025-12-31,8426,1.68,2026-03-31
2026-03-31,8426,-0.42,2026-05-15
2026-06-30,8426,-0.68,2026-08-14
2019-03-31,8427,1.6,2019-05-15
2019-06-30,8427,-0.73,2019-08-14
2019-09-30,8427,-1.25,2019-11-14
2019-12-31,8427,0.84,2020-03-31
2020-03-31,8427,1.52,2020-05-15
2020-06-30,8427,-0.1,2020-08-14
2020-09-30,8427,-3.08,2020-11-14
2020-12-31,8427,0.51,2021-03-31
2021-03-31,8427,1.32,2021-05-15
2021-06-30,8427,-0.77,2021-08-14
2021-09-30,8427,-1.89,2021-11-14
2021-12-31,8427,-0.98,2022-03-31
2019-03-31,8429,0.24,2019-05-15
2019-06-30,8429,0.33,2019-08-14
2019-09-30,8429,-0.13,2019-11-14
2019-12-31,8429,-0.72,2020-03-31
2020-03-31,8429,-0.64,2020-05-15
2020-06-30,8429,-0.73,2020-08-14
2020-09-30,8429,-1.13,2020-11-14
2020-12-31,8429,-0.2,2021-03-31
2021-03-31,8429,0.1,2021-05-15
2021-06-30,8429,0.1,2021-08-14
2021-09-30,8429,-0.04,2021-11-14
2021-12-31,8429,-0.04,2022-03-31
2022-03-31,8429,-0.15,2022-05-15
2022-06-30,8429,-0.29,2022-08-14
2022-09-30,8429,-0.68,2022-11-14
2022-12-31,8429,0.04,2023-03-31
2023-03-31,8429,-0.02,2023-05-15
2023-06-30,8429,-0.07,2023-08-14
2023-09-30,8429,0.0,2023-11-14
2023-12-31,8429,0.01,2024-03-31
2024-03-31,8429,-0.08,2024-05-15
2024-06-30,8429,0.04,2024-08-14
2024-09-30,8429,0.05,2024-11-14
2024-12-31,8429,-0.03,2025-03-31
2025-03-31,8429,0.03,2025-05-15
2025-06-30,8429,0.03,2025-08-14
2025-09-30,8429,0.01,2025-11-14
2025-12-31,8429,0.05,2026-03-31
2026-03-31,8429,0.02,2026-05-15
2026-06-30,8429,0.01,2026-08-14
2019-03-31,8431,-0.69,2019-05-15
2019-06-30,8431,-0.8,2019-08-14
2019-09-30,8431,-0.01,2019-11-14
2019-12-31,8431,-0.35,2020-03-31
2020-03-31,8431,-0.05,2020-05-15
2020-06-30,8431,0.37,2020-08-14
2020-09-30,8431,0.85,2020-11-14
2020-12-31,8431,1.23,2021-03-31
2021-03-31,8431,1.24,2021-05-15
2021-06-30,8431,0.66,2021-08-14
2021-09-30,8431,0.8,2021-11-14
2021-12-31,8431,1.55,2022-03-31
2022-03-31,8431,0.23,2022-05-15
2022-06-30,8431,0.3,2022-08-14
2022-09-30,8431,0.32,2022-11-14
2022-12-31,8431,-0.26,2023-03-31
2023-03-31,8431,-0.24,2023-05-15
2023-06-30,8431,0.3,2023-08-14
2023-09-30,8431,0.42,2023-11-14
2023-12-31,8431,0.12,2024-03-31
2024-03-31,8431,-0.41,2024-05-15
2024-06-30,8431,0.36,2024-08-14
2024-09-30,8431,0.34,2024-11-14
2024-12-31,8431,0.97,2025-03-31
2025-03-31,8431,-0.4,2025-05-15
2025-06-30,8431,-0.3,2025-08-14
2025-09-30,8431,-1.76,2025-11-14
2025-12-31,8431,-1.44,2026-03-31
2026-03-31,8431,-1.04,2026-05-15
2026-06-30,8431,-1.3,2026-08-14
2019-03-31,8432,0.66,2019-05-15
2019-06-30,8432,0.22,2019-08-14
2019-09-30,8432,1.21,2019-11-14
2019-12-31,8432,0.14,2020-03-31
2020-03-31,8432,0.62,2020-05-15
2020-06-30,8432,0.21,2020-08-14
2020-09-30,8432,0.4,2020-11-14
2020-12-31,8432,0.37,2021-03-31
2021-03-31,8432,0.25,2021-05-15
2021-06-30,8432,0.34,2021-08-14
2021-09-30,8432,0.26,2021-11-14
2021-12-31,8432,0.38,2022-03-31
2022-03-31,8432,0.51,2022-05-15
2022-06-30,8432,0.42,2022-08-14
2022-09-30,8432,0.47,2022-11-14
2022-12-31,8432,0.21,2023-03-31
2023-03-31,8432,0.28,2023-05-15
2023-06-30,8432,0.48,2023-08-14
2023-09-30,8432,0.44,2023-11-14
2023-12-31,8432,0.42,2024-03-31
2024-03-31,8432,1.07,2024-05-15
2024-06-30,8432,0.37,2024-08-14
2024-09-30,8432,1.26,2024-11-14
2024-12-31,8432,0.25,2025-03-31
2025-03-31,8432,0.79,2025-05-15
2025-06-30,8432,0.68,2025-08-14
2025-09-30,8432,1.53,2025-11-14
2025-12-31,8432,0.62,2026-03-31
2026-03-31,8432,1.01,2026-05-15
2026-06-30,8432,1.19,2026-08-14
2019-03-31,8433,0.99,2019-05-15
2019-06-30,8433,1.26,2019-08-14
2019-09-30,8433,1.19,2019-11-14
2019-12-31,8433,0.68,2020-03-31
2020-03-31,8433,0.78,2020-05-15
2020-06-30,8433,0.63,2020-08-14
2020-09-30,8433,0.88,2020-11-14
2020-12-31,8433,1.07,2021-03-31
2021-03-31,8433,0.75,2021-05-15
2021-06-30,8433,0.26,2021-08-14
2021-09-30,8433,1.37,2021-11-14
2021-12-31,8433,1.62,2022-03-31
2022-03-31,8433,1.63,2022-05-15
2022-06-30,8433,2.85,2022-08-14
2022-09-30,8433,4.2,2022-11-14
2022-12-31,8433,0.99,2023-03-31
2023-03-31,8433,1.23,2023-05-15
2023-06-30,8433,3.11,2023-08-14
2023-09-30,8433,3.18,2023-11-14
2023-12-31,8433,1.82,2024-03-31
2024-03-31,8433,2.61,2024-05-15
2024-06-30,8433,2.74,2024-08-14
2024-09-30,8433,1.38,2024-11-14
2024-12-31,8433,3.14,2025-03-31
2025-03-31,8433,1.68,2025-05-15
2025-06-30,8433,-2.98,2025-08-14
2025-09-30,8433,2.02,2025-11-14
2025-12-31,8433,2.46,2026-03-31
2026-03-31,8433,1.37,2026-05-15
2026-06-30,8433,1.43,2026-08-14
2019-03-31,8435,0.86,2019-05-15
2019-06-30,8435,0.94,2019-08-14
2019-09-30,8435,0.89,2019-11-14
2019-12-31,8435,0.81,2020-03-31
2020-03-31,8435,0.62,2020-05-15
2020-06-30,8435,0.97,2020-08-14
2020-09-30,8435,0.95,2020-11-14
2020-12-31,8435,1.0,2021-03-31
2021-03-31,8435,0.87,2021-05-15
2021-06-30,8435,0.87,2021-08-14
2021-09-30,8435,1.19,2021-11-14
2021-12-31,8435,1.1,2022-03-31
2022-03-31,8435,0.96,2022-05-15
2022-06-30,8435,1.12,2022-08-14
2022-09-30,8435,0.87,2022-11-14
2022-12-31,8435,1.05,2023-03-31
2023-03-31,8435,0.96,2023-05-15
2023-06-30,8435,1.35,2023-08-14
2023-09-30,8435,1.01,2023-11-14
2023-12-31,8435,1.05,2024-03-31
2024-03-31,8435,0.99,2024-05-15
2024-06-30,8435,1.56,2024-08-14
2024-09-30,8435,1.24,2024-11-14
