stock_id,stock_name,industry_category,observations,WMAPE,SMAPE,MedianAPE,MAPE,MAE,RMSE,MASE,Bias,UnderestimateRate,DirectionAccuracy
2430,燦坤,電子通路業,12,4.8950006285847,4.824387362457969,2.5038634838664406,4.993488364164619,72107.17328037573,113550.91579974197,0.3887472386989738,10179.472410802962,33.33333333333333,75.0
1103,嘉泥,水泥工業,12,4.902787517814688,4.94383969750425,4.67621984363719,4.943796311634382,12319.712217795954,14043.943565775384,0.46831265189896837,-210.60282651368956,50.0,50.0
1443,立益物流,其他,12,4.912847465644327,4.84074959452346,4.387616914086314,4.928463560718246,4018.459490484222,4738.7295766570205,0.2512214982844053,2118.246710233668,25.0,66.66666666666666
2612,中航,航運業,12,4.953493345333119,4.873191369054116,3.9735485327215367,4.899974144959074,20199.780338444867,26122.823276548806,0.4029475412117122,4556.6962129006715,33.33333333333333,83.33333333333334
4720,德淵,化學生技醫療,12,4.9636997179817195,5.066698562269761,3.908859632262671,5.151782557238501,14866.735661162733,18742.09506320286,0.42864241986911517,3823.0676048261134,50.0,58.333333333333336
1560,中砂,電機機械,12,4.966176869247688,5.1355056801196195,4.705143171895731,5.100552308446617,33726.59418656633,42971.850830951254,0.5768940605215943,-2403.786936078832,50.0,58.333333333333336
2836,高雄銀,金融保險,12,4.987499475913223,4.9971467258297775,5.418922981575744,4.975545854422133,20869.87983824164,24777.377759742576,0.6004188907865884,-246.57306300583392,41.66666666666667,75.0
2059,川湖,電子工業,12,4.997919876215192,5.536301757220117,2.7313026307568817,5.275426515565379,72889.05539447076,107695.776212878,0.38362724131384857,-33439.97401389569,58.333333333333336,50.0
2393,億光,電子工業,12,5.005555761951374,5.009038861317382,4.521785232728208,5.108198795144032,81913.30047015216,104559.11849086941,0.3175663479357158,26841.24239259091,50.0,58.333333333333336
7769,鴻勁,電子工業,3,5.041307888911422,5.042609045638295,3.448801303642199,4.870022498034335,155870.33333333334,188614.93592413794,2.7323667182939935,-155870.33333333334,100.0,0.0
2642,宅配通,航運業,12,5.044269710418149,5.124466555014246,2.603255098376713,5.223149206487549,15985.374783476955,21385.192223099755,0.6414609846852808,4110.740503139042,50.0,83.33333333333334
8150,南茂,電子工業,12,5.066542235928468,5.094687349400489,4.331017710702207,4.973471058221791,101047.54056521035,122809.18384525963,0.3463280990357293,-62780.04252934289,83.33333333333334,75.0
6284,佳邦,電子零組件業,12,5.081464518537577,5.159333535950283,2.607706648932764,5.1962164522063485,32265.195119492186,46089.5310987197,0.4517920220007161,553.1053256303809,50.0,91.66666666666666
2458,義隆,電子工業,12,5.09386751741993,5.028058368994887,3.534443273958132,5.090937615571995,52324.00338423683,65167.79087602756,0.16059210212119154,8932.520287259927,50.0,66.66666666666666
1905,華紙,造紙工業,12,5.097019906573204,5.076166453286564,2.924339211585705,5.203005816137305,79713.10559456679,116108.09371363389,0.34890577680638785,19530.40595509046,33.33333333333333,58.333333333333336
